Order ID;Customer ID;Created Date;Trx Order Detail → Product Name;Trx Order Detail → Qty;Trx Order Detail → Price
MA-11649-614034-20231231202807;11649;2023-12-31T20:28:07;Rainbow Jelly;2;3636
MA-11649-614034-20231231202807;11649;2023-12-31T20:28:07;Rainbow Jelly;2;3636
MA-11649-614034-20231231202807;11649;2023-12-31T20:28:07;Boba Brown Sugar Fresh Milk Large;2;16364
MA-11649-614034-20231231212441;11649;2023-12-31T21:24:41;Thai Tea Large;1;10000
MA-11649-614034-20231231212441;11649;2023-12-31T21:24:41;Thai Tea Large;5;10000
MA-11649-614034-20231231212441;11649;2023-12-31T21:24:41;Choco Hazelnut Large;1;13636
MA-11649-614034-20231231212441;11649;2023-12-31T21:24:41;Ovaltine Large;1;12727
MA-11649-614034-20231231212441;11649;2023-12-31T21:24:41;Roti Bakar Coklat Keju;1;25455
MA-11649-614034-20231231212441;11649;2023-12-31T21:24:41;Choco Hazelnut Cheese Large;1;18182
MA-11649-614034-20231231212441;11649;2023-12-31T21:24:41;Choco Lava Large;1;14545
MA-11649-614034-20231231212942;11649;2023-12-31T21:29:42;Choco Lava Large;2;14545
MA-11649-614034-20231231212942;11649;2023-12-31T21:29:42;Lumpia Goreng Kulit Tahu;3;13636
MA-11649-614034-20231231212942;11649;2023-12-31T21:29:42;Dimsum Ayam Wortel;1;10909
MA-11649-614034-20231231212942;11649;2023-12-31T21:29:42;Ovaltine Large;2;12727
MA-11649-614034-20231231212942;11649;2023-12-31T21:29:42;Thai Tea Large;2;10000
MA-11649-614034-20231231212942;11649;2023-12-31T21:29:42;Dimsum Crabstick;2;10909
MA-11649-614034-20231231212942;11649;2023-12-31T21:29:42;Choco Hazelnut Large;2;13636
MA-11649-614034-20240104185905;11649;2024-01-04T18:59:05;Choco Lava Cheese Large;1;19091
MA-11649-614034-20240104185905;11649;2024-01-04T18:59:05;Choco Cheese Crunchy Large;1;21818
MA-11649-614034-20240104185905;11649;2024-01-04T18:59:05;Roti Bakar Coklat Keju;1;25455
MA-11649-614034-20240104185905;11649;2024-01-04T18:59:05;Choco Silky Pudding;2;9091
MA-11649-614034-20240104185905;11649;2024-01-04T18:59:05;Drink Beng Beng Cream Caramel Large;2;21818
MA-11649-614034-20240105151853;11649;2024-01-05T15:18:53;Mango Yakult Medium;1;11818
MA-11649-614034-20240105151853;11649;2024-01-05T15:18:53;Ovaltine Cheese Large;1;17273
MA-11649-614034-20240105151853;11649;2024-01-05T15:18:53;Boba Brown Sugar Fresh Milk Large;2;16364
MA-11649-614034-20240105151853;11649;2024-01-05T15:18:53;Bubble Gum Silky Pudding;1;9091
MA-11649-614034-20240105151853;11649;2024-01-05T15:18:53;Choco Hazelnut Cheese Large;2;18182
MA-11649-614034-20240105151853;11649;2024-01-05T15:18:53;Choco Silky Pudding;3;9091
MA-11649-614034-20240105201817;11649;2024-01-05T20:18:17;Roti Bakar Chocomaltine Keju;2;30000
MA-11649-614034-20240105201817;11649;2024-01-05T20:18:17;Choco Hazelnut Cheese Large;1;18182
MA-11649-614034-20240105201817;11649;2024-01-05T20:18:17;Choco Cheese Crunchy Large;1;21818
MA-11649-614034-20240105201817;11649;2024-01-05T20:18:17;Kopi Susu Kampung Small;1;8182
MA-11649-614034-20240105201817;11649;2024-01-05T20:18:17;Lumpia Goreng Kulit Tahu;3;13636
MA-11649-614034-20240105201817;11649;2024-01-05T20:18:17;Mango Yakult Medium;1;11818
MA-11649-614034-20240105201817;11649;2024-01-05T20:18:17;Dimsum Crabstick;2;10909
MA-11649-614034-20240106214746;11649;2024-01-06T21:47:46;Choco Hazelnut Cheese Large;1;18182
MA-11649-614034-20240106214746;11649;2024-01-06T21:47:46;Roti Bakar Chocomaltine Keju;1;30000
MA-11649-614034-20240106214746;11649;2024-01-06T21:47:46;Choco Lava Cheese Large;1;19091
MA-11649-614034-20240106214746;11649;2024-01-06T21:47:46;Roti Bakar Strawberry;1;22727
MA-11649-614034-20240106214746;11649;2024-01-06T21:47:46;Choco Silky Pudding;2;9091
MA-11649-614034-20240106214746;11649;2024-01-06T21:47:46;Choco Lava Large;1;14545
MA-11649-614034-20240106214746;11649;2024-01-06T21:47:46;Ovaltine Medium;2;10909
MA-11649-614034-20240107121135;11649;2024-01-07T12:11:35;Choco Silky Pudding;3;9091
MA-11649-614034-20240107121135;11649;2024-01-07T12:11:35;Teh Tarik Medium;1;9091
MA-11649-614034-20240107121135;11649;2024-01-07T12:11:35;Cookies & Cream Cheese Large;1;17273
MA-11649-614034-20240107121135;11649;2024-01-07T12:11:35;Ovaltine Medium;3;10909
MA-11649-614034-20240107121135;11649;2024-01-07T12:11:35;Lumpia Goreng Kulit Tahu;2;13636
MA-11649-614034-20240107121135;11649;2024-01-07T12:11:35;Choco Lava Cheese Large;1;19091
MA-11649-614319-20240107143209;11649;2024-01-07T14:32:09;Mango Yakult Medium;2;11818
MA-11649-614319-20240107143209;11649;2024-01-07T14:32:09;Teh Tarik Large;3;10909
MA-11649-614319-20240107143209;11649;2024-01-07T14:32:09;Ovaltine Large;1;12727
MA-11649-614034-20240108204321;11649;2024-01-08T20:43:21;Roti Kukus Coklat Keju;2;12727
MA-11649-614034-20240108204321;11649;2024-01-08T20:43:21;Red Velvet Large;1;13636
MA-11649-614034-20240108204321;11649;2024-01-08T20:43:21;Choco Avocado Large;1;14545
MA-11649-614034-20240108204321;11649;2024-01-08T20:43:21;Roti Maryam Chocomaltine;1;14545
MA-11649-614034-20240108204321;11649;2024-01-08T20:43:21;Choco Hazelnut Cheese Large;1;18182
MA-11649-614034-20240111134421;11649;2024-01-11T13:44:21;Choco Hazelnut Cheese Large;1;18182
MA-11649-614034-20240111134421;11649;2024-01-11T13:44:21;Choco Silky Pudding;1;9091
MA-11649-614034-20240111134421;11649;2024-01-11T13:44:21;Taro Large;1;11818
MA-11649-614034-20240111134421;11649;2024-01-11T13:44:21;Ice Cream Vanilla with Boba;1;14545
MA-11649-614034-20240112193319;11649;2024-01-12T19:33:19;Choco Hazelnut Cheese Large;1;18182
MA-11649-614034-20240112193319;11649;2024-01-12T19:33:19;Boba Brown Sugar Fresh Milk Large;1;16364
MA-11649-614034-20240112193319;11649;2024-01-12T19:33:19;Roti Kukus Chocomaltine Keju;1;14545
MA-11649-614034-20240113172814;11649;2024-01-13T17:28:14;Bubble Gum Silky Pudding;1;9091
MA-11649-614034-20240113172814;11649;2024-01-13T17:28:14;Thai Tea Silky Pudding;1;9091
MA-11649-614034-20240113172814;11649;2024-01-13T17:28:14;Boba Brown Sugar Fresh Milk Large;2;16364
MA-11649-614034-20240113172814;11649;2024-01-13T17:28:14;Choco Hazelnut Cheese Large;1;18182
MA-11649-614319-20240201141605;11649;2024-02-01T14:16:05;Choco Hazelnut Cheese Large;6;18182
MA-11649-614319-20240201141605;11649;2024-02-01T14:16:05;Ovaltine Large;1;12727
MA-11649-614319-20240204193735;11649;2024-02-04T19:37:35;Choco Hazelnut Cheese Large;1;18182
MA-11649-614319-20240204193735;11649;2024-02-04T19:37:35;Teh Tarik Large;2;10909
MA-11649-614319-20240204193735;11649;2024-02-04T19:37:35;Choco Lava Cheese Large;2;19091
MA-11649-614319-20240204193735;11649;2024-02-04T19:37:35;Roti Kukus Coklat Keju;3;12727
MA-11649-614319-20240205170513;11649;2024-02-05T17:05:13;Choco Lava Cheese Large;2;19091
MA-11649-614319-20240205170513;11649;2024-02-05T17:05:13;Ovaltine Cheese Large;2;17273
MA-11649-614319-20240205170513;11649;2024-02-05T17:05:13;Taro Medium;2;10909
MA-11649-614319-20240205170513;11649;2024-02-05T17:05:13;Choco Hazelnut Cheese Large;2;18182
MA-11649-614319-20240425105629;11649;2024-04-25T10:56:29;Boba Brown Sugar Fresh Milk Large;1;16364
MA-11649-614319-20240425105629;11649;2024-04-25T10:56:29;Choco Lava Cheese Large;1;19091
MA-11656-613941-20231030173022;11656;2023-10-30T17:30:22;Black Jasmine Tea Large;20;6364
MA-11656-613941-20231030173315;11656;2023-10-30T17:33:15;Black Jasmine Tea Large;15;6364
MA-11657-614281-20231029105324;11657;2023-10-29T10:53:24;Black Jasmine Tea Large;2;6364
MA-11671-517706-20231029131627;11671;2023-10-29T13:16:27;Lychee Tea Medium;1;12727
MA-11671-517706-20231029131627;11671;2023-10-29T13:16:27;Strawberry Tea Medium;1;12727
MA-11676-756532-20231029141115;11676;2023-10-29T14:11:15; Thai Tea Small;1;5455
MA-11676-756532-20231029141115;11676;2023-10-29T14:11:15;Boba Brown Sugar;1;3636
MA-11676-756532-20231101131301;11676;2023-11-01T13:13:01;Boba Brown Sugar;1;3636
MA-11676-756532-20231101131301;11676;2023-11-01T13:13:01; Green Thai Tea Large;1;10000
MA-11676-756532-20231101132025;11676;2023-11-01T13:20:25; Roti Maryam Susu;1;10000
MA-11676-756532-20231101132025;11676;2023-11-01T13:20:25; Roti Kukus Coklat;1;9091
MA-11676-756532-20231105153005;11676;2023-11-05T15:30:05;Boba Brown Sugar;1;3636
MA-11676-756532-20231105153005;11676;2023-11-05T15:30:05; Thai Tea Small;1;5455
MA-11676-648208-20231223165145;11676;2023-12-23T16:51:45;Thai Tea Small;1;5455
MA-11676-648208-20231223165145;11676;2023-12-23T16:51:45;Boba Brown Sugar;1;3636
MA-11676-756532-20240214165618;11676;2024-02-14T16:56:18;Cookies & Cream Large;1;12727
MA-11676-756532-20240214165618;11676;2024-02-14T16:56:18;Boba Brown Sugar;1;3636
MA-11686-750673-20231029154027;11686;2023-10-29T15:40:27;KitKat Cheese Crunchy Medium;1;20000
MA-11686-750673-20231029154027;11686;2023-10-29T15:40:27; Roti Maryam Susu;1;10000
MA-11686-750673-20231029154027;11686;2023-10-29T15:40:27; Ovaltine Medium;1;10909
MA-11686-750673-20231112203012;11686;2023-11-12T20:30:12;KitKat Bites;1;4545
MA-11686-750673-20231112203012;11686;2023-11-12T20:30:12;KitKat Cheese Crunchy Small;1;18182
MA-11692-613930-20231029192929;11692;2023-10-29T19:29:29;Roti Bakar Chocomaltine;2;24545
MA-11692-613930-20231029192929;11692;2023-10-29T19:29:29;Roti Kukus Chocomaltine;1;10909
MA-11692-613930-20231029192929;11692;2023-10-29T19:29:29;KitKat Cheese Crunchy Small;1;18182
MA-11700-627284-20231029182542;11700;2023-10-29T18:25:42;Thai Tea Small;9;5455
MA-11702-613948-20231029183916;11702;2023-10-29T18:39:16;Strawberry Tea Large;1;10909
MA-11702-613948-20231029183916;11702;2023-10-29T18:39:16;Oreo Large;1;12727
MA-11702-613948-20231029183916;11702;2023-10-29T18:39:16;Baso Goreng;1;11818
MA-11702-613948-20231029183916;11702;2023-10-29T18:39:16;Usus Goreng;1;11818
MA-11704-544094-20231118110410;11704;2023-11-18T11:04:10;Cotton Candy Large;1;13636
MA-11704-544094-20231214201059;11704;2023-12-14T20:10:59;Choco Hazelnut Large;1;13636
MA-11704-544094-20240404184148;11704;2024-04-04T18:41:48;Thai Tea Small;1;5455
MA-11716-471947-20240218143404;11716;2024-02-18T14:34:04;Chilli Ramyeon Level 2;1;0
MA-11716-471947-20240218143404;11716;2024-02-18T14:34:04;Roti Kukus Keju;1;10000
MA-11716-471947-20240218143404;11716;2024-02-18T14:34:04;Chicken Fried Ramyeon;1;17273
MA-11716-471947-20240218143404;11716;2024-02-18T14:34:04;Packaging Noodle;1;0
MA-11716-471947-20240218143404;11716;2024-02-18T14:34:04;Cookies & Cream Large;1;12727
MA-11719-614002-20231029205923;11719;2023-10-29T20:59:23;KitKat Cheese Crunchy Small;2;18182
MA-11719-614002-20231029205923;11719;2023-10-29T20:59:23;Red Velvet Small;1;11818
MA-11722-469613-20231102211822;11722;2023-11-02T21:18:22;Ovaltine Large;1;12727
MA-11722-469613-20231102211822;11722;2023-11-02T21:18:22;Choco Hazelnut Large;1;13636
MA-11722-469613-20231102211822;11722;2023-11-02T21:18:22;Choco Lava Milo Large;1;14545
MA-11722-469613-20231102211822;11722;2023-11-02T21:18:22;Thai Tea Large;1;10000
MA-11722-469613-20231103204354;11722;2023-11-03T20:43:54;Roti Bakar Blueberry;1;23636
MA-11722-469613-20231103204354;11722;2023-11-03T20:43:54;Choco Lava Milo Float Large;1;18181
MA-11722-469613-20231103204354;11722;2023-11-03T20:43:54;Boba Brown Sugar Fresh Milk Large;1;16364
MA-11722-469613-20231103204354;11722;2023-11-03T20:43:54;Choco Avocado Milo Float Large;1;19090
MA-11722-469613-20231103205402;11722;2023-11-03T20:54:02;Roti Bakar Blueberry;1;23636
MA-11722-469613-20231103205402;11722;2023-11-03T20:54:02;Choco Avocado Milo Float Large;1;19090
MA-11722-469613-20231103205402;11722;2023-11-03T20:54:02;Choco Lava Milo Float Large;1;18181
MA-11722-469613-20231103205402;11722;2023-11-03T20:54:02;Boba Brown Sugar Fresh Milk Large;1;16364
MA-11722-465124-20231104182623;11722;2023-11-04T18:26:23;Choco Avocado Cheese Large;1;19091
MA-11722-465124-20231104182623;11722;2023-11-04T18:26:23;KitKat Cheese Crunchy Medium;1;20000
MA-11722-465124-20231104182623;11722;2023-11-04T18:26:23;Choco Avocado Milo Float Medium;1;18181
MA-11722-465124-20231104182623;11722;2023-11-04T18:26:23;Boba Brown Sugar Milk Tea Medium;1;13636
MA-11722-465124-20231104182623;11722;2023-11-04T18:26:23;Kopi Susu Kampung Small;1;8182
MA-11722-465124-20231104182623;11722;2023-11-04T18:26:23;Choco Lava Milo Medium;1;13636
MA-11722-465124-20231104182623;11722;2023-11-04T18:26:23;Choco Ice Cream made with KitKat;1;18182
MA-11722-465124-20231104182623;11722;2023-11-04T18:26:23;Mango Tea Medium;1;9091
MA-11722-465124-20231104182623;11722;2023-11-04T18:26:23;Lychee Yakult Medium;1;11818
MA-11722-465124-20231104182623;11722;2023-11-04T18:26:23;Roti Bakar Chocomaltine Keju;1;30000
MA-11722-465124-20231104182623;11722;2023-11-04T18:26:23;Choco Toast made with KitKat;1;26364
MA-11722-465124-20231104182623;11722;2023-11-04T18:26:23;Roti Bakar Blueberry Keju;1;26364
MA-11722-544086-20231105134140;11722;2023-11-05T13:41:40;Roti Bakar Cream Butter;1;20000
MA-11722-544086-20231105134140;11722;2023-11-05T13:41:40;Roti Bakar Chocomaltine Keju;1;30000
MA-11722-544086-20231105134140;11722;2023-11-05T13:41:40;Roti Bakar Coklat Keju;1;25455
MA-11722-544086-20231105134140;11722;2023-11-05T13:41:40;Roti Bakar Chocomaltine;1;24545
MA-11722-544086-20231105134140;11722;2023-11-05T13:41:40;Ice Cream Vanilla with Mango;1;14545
MA-11722-544086-20231105134140;11722;2023-11-05T13:41:40;Choco Ice Cream made with KitKat;1;18182
MA-11722-544086-20231105134140;11722;2023-11-05T13:41:40;Ice Cream Vanilla with Oreo;1;14545
MA-11722-544086-20231105134140;11722;2023-11-05T13:41:40;Choco Avocado Medium;4;13636
MA-11722-544086-20231105134140;11722;2023-11-05T13:41:40;Ice Cream Vanilla with Strawberry;1;14545
MA-11722-544086-20231105134140;11722;2023-11-05T13:41:40;Choco Toast made with KitKat;1;26364
MA-11722-544086-20231105134140;11722;2023-11-05T13:41:40;Roti Bakar Blueberry Keju;1;26364
MA-11722-544086-20231105145651;11722;2023-11-05T14:56:51;KitKat Cheese Crunchy Large;1;21818
MA-11722-544086-20231105145651;11722;2023-11-05T14:56:51;Choco Toast made with KitKat;1;26364
MA-11722-544086-20231105145651;11722;2023-11-05T14:56:51;Choco Lava Milo Cheese Large;1;19091
MA-11722-544086-20231105145651;11722;2023-11-05T14:56:51;Choco Avocado Large;1;14545
MA-11722-544086-20231105145651;11722;2023-11-05T14:56:51;Usus Goreng;1;11818
MA-11722-544086-20231105145651;11722;2023-11-05T14:56:51;Roti Bakar Chocomaltine Keju;1;30000
MA-11722-469613-20231106104256;11722;2023-11-06T10:42:56;KitKat Bites;1;4545
MA-11722-469613-20231106104256;11722;2023-11-06T10:42:56;Roti Bakar Chocomaltine Keju;1;30000
MA-11722-469613-20231106104256;11722;2023-11-06T10:42:56;Fresh Lemon Tea Large;1;11818
MA-11722-469613-20231106104256;11722;2023-11-06T10:42:56;Lychee Yakult Medium;2;11818
MA-11722-469613-20231106104256;11722;2023-11-06T10:42:56;Teh Tarik Medium;2;9091
MA-11722-469613-20231106104256;11722;2023-11-06T10:42:56;Milo Green Tea Medium;1;11818
MA-11722-469613-20231106104256;11722;2023-11-06T10:42:56;Choco Avocado Large;1;14545
MA-11722-469613-20231106104256;11722;2023-11-06T10:42:56;Lyche Jelly;1;3636
MA-11722-469613-20231106104256;11722;2023-11-06T10:42:56;Teh Tarik Large;1;10909
MA-11722-469613-20231106104256;11722;2023-11-06T10:42:56;Oreo Large;1;12727
MA-11722-469613-20231106104256;11722;2023-11-06T10:42:56;Red Velvet Large;1;13636
MA-11722-469613-20231106104256;11722;2023-11-06T10:42:56;Usus Goreng;3;11818
MA-11722-469613-20231106214335;11722;2023-11-06T21:43:35;Keripik Tempe Goreng;3;10909
MA-11722-469613-20231106214335;11722;2023-11-06T21:43:35;Grass Jelly;2;2727
MA-11722-469613-20231106214335;11722;2023-11-06T21:43:35;Lemon Tea Yakult Large;2;18182
MA-11722-469613-20231106214335;11722;2023-11-06T21:43:35;Rainbow Jelly;2;3636
MA-11722-469613-20231106214335;11722;2023-11-06T21:43:35;Mango Yakult Medium;2;11818
MA-11722-469613-20231106214335;11722;2023-11-06T21:43:35;Lyche Jelly;2;3636
MA-11722-469613-20231106214335;11722;2023-11-06T21:43:35;Lychee Yakult Medium;2;11818
MA-11722-469613-20231106214335;11722;2023-11-06T21:43:35;Grape Jelly;2;3636
MA-11722-469613-20231106214335;11722;2023-11-06T21:43:35;Grape Yakult Medium;2;11818
MA-11722-465124-20231107130127;11722;2023-11-07T13:01:27;Ice Cream Vanilla with Mango;1;14545
MA-11722-465124-20231107130127;11722;2023-11-07T13:01:27;Choco Toast made with KitKat;1;26364
MA-11722-465124-20231107130127;11722;2023-11-07T13:01:27;Ice Cream Vanilla with Strawberry;1;14545
MA-11722-465124-20231107130127;11722;2023-11-07T13:01:27;Roti Kukus Blueberry;1;10000
MA-11722-465124-20231107130127;11722;2023-11-07T13:01:27;Grape Yakult Medium;1;11818
MA-11722-465124-20231107130127;11722;2023-11-07T13:01:27;Mango Yakult Medium;1;11818
MA-11722-465124-20231107130127;11722;2023-11-07T13:01:27;Ice Cream Vanilla with Boba;1;14545
MA-11722-465124-20231107130127;11722;2023-11-07T13:01:27;Ice Cream Vanilla with Oreo;1;14545
MA-11722-465124-20231107130127;11722;2023-11-07T13:01:27;KitKat Cheese Crunchy Large;2;21818
MA-11722-465124-20231107130127;11722;2023-11-07T13:01:27;Roti Kukus Chocomaltine Keju;1;14545
MA-11722-465124-20231107130127;11722;2023-11-07T13:01:27;Roti Bakar Chocomaltine Keju;1;30000
MA-11722-465124-20231107130127;11722;2023-11-07T13:01:27;Lemon Tea Yakult Large;1;18182
MA-11722-465124-20231107130127;11722;2023-11-07T13:01:27;Lychee Yakult Medium;1;11818
MA-11728-614049-20231202160859;11728;2023-12-02T16:08:59;Choco Cheese Crunchy Small;2;18182
MA-11749-448781-20231030120718;11749;2023-10-30T12:07:18;Chilli Ramyeon Level 2;1;0
MA-11749-448781-20231030120718;11749;2023-10-30T12:07:18;Extra Spicy Fried Ramyeon;1;17273
MA-11749-448781-20231030120718;11749;2023-10-30T12:07:18;Fish Roll;1;5455
MA-11749-448781-20231030120718;11749;2023-10-30T12:07:18;Dimsum Beef;1;10909
MA-11749-448781-20231030120718;11749;2023-10-30T12:07:18;Dimsum Ayam Wortel;1;10909
MA-11763-614360-20231031151612;11763;2023-10-31T15:16:12;Green Thai Tea Large;1;10909
MA-11763-614360-20231031151612;11763;2023-10-31T15:16:12;KitKat Cheese Crunchy Large;1;21818
MA-11763-614360-20231119195101;11763;2023-11-19T19:51:01;Green Thai Tea Large;1;10909
MA-11763-614360-20240317215651;11763;2024-03-17T21:56:51;Green Thai Tea Large;1;10909
MA-11790-531293-20231030222439;11790;2023-10-30T22:24:39;Roti Kukus Chocomaltine;1;10909
MA-11790-531293-20231030222439;11790;2023-10-30T22:24:39;Thai Tea Large;1;10000
MA-11790-531293-20231030222439;11790;2023-10-30T22:24:39;Choco Avocado Milo Float Medium;1;18181
MA-11790-531293-20231030222439;11790;2023-10-30T22:24:39;Roti Kukus Keju;1;10000
MA-11795-484829-20231031125708;11795;2023-10-31T12:57:08;KitKat Cheese Crunchy Small;1;18182
MA-11795-484829-20231105175954;11795;2023-11-05T17:59:54;KitKat Cheese Crunchy Small;1;18182
MA-11810-614346-20231102145959;11810;2023-11-02T14:59:59;KitKat Cheese Crunchy Large;2;21818
MA-11817-686932-20231106110008;11817;2023-11-06T11:00:08;Lemon Tea Yakult Large;1;18182
MA-11817-686932-20231106110008;11817;2023-11-06T11:00:08;Cotton Candy Large;1;13636
MA-11817-686932-20231106110008;11817;2023-11-06T11:00:08;KitKat Cheese Crunchy Medium;1;20000
MA-11821-614010-20231031121748;11821;2023-10-31T12:17:48;Green Thai Tea Small;1;7273
MA-11822-459577-20231031123431;11822;2023-10-31T12:34:31;Thai Tea Large;1;10000
MA-11822-459577-20231031123431;11822;2023-10-31T12:34:31;Choco Lava Milo Large;1;14545
MA-11822-459577-20231031123431;11822;2023-10-31T12:34:31;Ovaltine Large;1;12727
MA-11822-459577-20231031123431;11822;2023-10-31T12:34:31;Choco Hazelnut Large;1;13636
MA-11844-614034-20231103102803;11844;2023-11-03T10:28:03;Thai Tea Small;2;5455
MA-11844-614034-20231103102803;11844;2023-11-03T10:28:03;Green Thai Tea Small;1;7273
MA-11851-471947-20231220181426;11851;2023-12-20T18:14:26;Green Thai Tea Cheese Large;1;14545
MA-11851-471947-20231220181426;11851;2023-12-20T18:14:26;Choco Lava Float Medium;1;17272
MA-11877-614375-20231101130628;11877;2023-11-01T13:06:28;Ice Cream Vanilla with Strawberry;1;14545
MA-11877-614375-20231101130628;11877;2023-11-01T13:06:28;KitKat Cheese Crunchy Large;1;21818
MA-11892-756530-20231101165247;11892;2023-11-01T16:52:47;Taro Large;1;11818
MA-11892-756530-20231101165247;11892;2023-11-01T16:52:47;Mango Tea Large;1;10909
MA-11892-756530-20231101165247;11892;2023-11-01T16:52:47;Ovaltine Large;1;12727
MA-11892-756530-20231101173006;11892;2023-11-01T17:30:06;Roti Bakar Coklat;1;22727
MA-11892-756530-20231101173006;11892;2023-11-01T17:30:06;Oreo Medium;1;10909
MA-11892-756530-20231104174600;11892;2023-11-04T17:46:00;Thai Tea Large;2;10000
MA-11892-756530-20231106165528;11892;2023-11-06T16:55:28;Oreo Large;1;12727
MA-11892-756530-20231106165528;11892;2023-11-06T16:55:28;Teh Tarik Large;2;10909
MA-11892-756530-20231108184619;11892;2023-11-08T18:46:19;Thai Tea Large;2;10000
MA-11892-756530-20231108184619;11892;2023-11-08T18:46:19;Oreo Large;1;12727
MA-11892-756530-20231121190045;11892;2023-11-21T19:00:45;Roti Bakar Coklat;2;22727
MA-11892-756530-20231127185117;11892;2023-11-27T18:51:17;Strawberry Tea Small;1;8182
MA-11892-756530-20231127185117;11892;2023-11-27T18:51:17;Cookies & Cream Large;1;12727
MA-11892-756530-20231213194048;11892;2023-12-13T19:40:48;Boba Brown Sugar;1;3636
MA-11892-756530-20231213194048;11892;2023-12-13T19:40:48;Cookies & Cream Cheese Large;1;17273
MA-11892-756530-20231213194048;11892;2023-12-13T19:40:48;Mango Tea Small;1;8182
MA-11892-756530-20231213194048;11892;2023-12-13T19:40:48;Cookies & Cream Large;1;12727
MA-11892-756530-20231213194048;11892;2023-12-13T19:40:48;Ice Cream Vanilla With Cookies & Cream;1;14545
MA-11892-756530-20231220143339;11892;2023-12-20T14:33:39;Boba Brown Sugar;1;3636
MA-11892-756530-20231220143339;11892;2023-12-20T14:33:39;Cookies & Cream Large;1;12727
MA-11892-756530-20231220143339;11892;2023-12-20T14:33:39;Thai Tea Large;2;10000
MA-11892-756530-20231220143339;11892;2023-12-20T14:33:39;Kopi Susu Gula Aren Small;1;14545
MA-11892-756530-20231224133937;11892;2023-12-24T13:39:37;Roti Kukus Coklat;1;9091
MA-11892-756530-20231224133937;11892;2023-12-24T13:39:37;Thai Tea Large;1;10000
MA-11892-756530-20231224133937;11892;2023-12-24T13:39:37;Boba Brown Sugar;1;3636
MA-11892-756530-20231224133937;11892;2023-12-24T13:39:37;Kopi Susu Gula Aren Small;1;14545
MA-11892-756530-20231224133937;11892;2023-12-24T13:39:37;Black Jasmine Tea Large;1;6364
MA-11892-756530-20240113201147;11892;2024-01-13T20:11:47;Boba Brown Sugar;2;3636
MA-11892-756530-20240113201147;11892;2024-01-13T20:11:47;Choco Hazelnut Medium;1;12727
MA-11892-756530-20240113201147;11892;2024-01-13T20:11:47;Cookies & Cream Medium;2;10909
MA-11892-756530-20240113201147;11892;2024-01-13T20:11:47;Kopi Susu Gula Aren Small;2;14545
MA-11892-756530-20240127174531;11892;2024-01-27T17:45:31;Roti Kukus Blueberry Keju;1;13636
MA-11892-756530-20240127174531;11892;2024-01-27T17:45:31;Roti Bakar Chocomaltine Keju;1;30000
MA-11892-756530-20240127174531;11892;2024-01-27T17:45:31;Roti Kukus Chocomaltine;1;10909
MA-11892-756530-20240422181106;11892;2024-04-22T18:11:06;Kopi Susu Gula Aren Small;1;14545
MA-11892-756530-20240422181106;11892;2024-04-22T18:11:06;Thai Tea Large;2;10000
MA-11892-756530-20240422181106;11892;2024-04-22T18:11:06;Roti Bakar Chocomaltine;1;24545
MA-11892-756530-20240422181106;11892;2024-04-22T18:11:06;Cookies & Cream Large;1;12727
MA-11892-756530-20240422181106;11892;2024-04-22T18:11:06;Mango Yakult Medium;1;13636
MA-11892-756530-20240422181106;11892;2024-04-22T18:11:06;Boba Brown Sugar;1;3636
MA-11897-484113-20231101192630;11897;2023-11-01T19:26:30;Choco Ice Cream made with KitKat;1;18182
MA-11897-484113-20231101192630;11897;2023-11-01T19:26:30;Ovaltine Medium;1;10909
MA-11897-484113-20231101192630;11897;2023-11-01T19:26:30;KitKat Cheese Crunchy Large;1;21818
MA-11897-484113-20231103195235;11897;2023-11-03T19:52:35;Mango Tea Large;1;10909
MA-11897-484113-20231103195235;11897;2023-11-03T19:52:35;Taro Large;1;11818
MA-11897-484113-20231103195235;11897;2023-11-03T19:52:35;Ovaltine Large;1;12727
MA-11897-484113-20231103195235;11897;2023-11-03T19:52:35;KitKat Cheese Crunchy Large;1;21818
MA-11914-627282-20231102115003;11914;2023-11-02T11:50:03;Packaging Topokki;1;0
MA-11914-627282-20231102115003;11914;2023-11-02T11:50:03;Topokki;1;22727
MA-11917-613934-20231108152522;11917;2023-11-08T15:25:22;Boba Brown Sugar Milk Tea Medium;1;13636
MA-11917-613934-20231108152522;11917;2023-11-08T15:25:22;Boba Brown Sugar Milk Tea Large;1;16364
MA-11917-613934-20231108152522;11917;2023-11-08T15:25:22;Egg Pudding;1;2727
MA-11917-613934-20231108152522;11917;2023-11-08T15:25:22;Lyche Jelly;1;3636
MA-11925-448666-20231207114133;11925;2023-12-07T11:41:33;Choco Cheese Crunchy Small;1;18182
MA-11941-614314-20231110123035;11941;2023-11-10T12:30:35;Boba Brown Sugar;1;3636
MA-11941-614314-20231110123035;11941;2023-11-10T12:30:35;Lyche Jelly;1;3636
MA-11941-614314-20231110123035;11941;2023-11-10T12:30:35;Green Thai Tea Cheese Large;1;14545
MA-11941-614314-20231110123035;11941;2023-11-10T12:30:35;Boba Brown Sugar;1;3636
MA-11941-614314-20231110123035;11941;2023-11-10T12:30:35;Choco Avocado Milo Float Large;1;19090
MA-11941-614314-20231110123035;11941;2023-11-10T12:30:35;Choco Lava Milo Float Large;1;18181
MA-11941-614314-20231110123035;11941;2023-11-10T12:30:35;KitKat Cheese Crunchy Large;2;21818
